Source	Target	Reaction Name	Mass
174_0	C(C(C(C(CCO)NC)=O)O)=O	Amadori/Heyns Rearrangement	175.084457901
CN	176_0	Amadori/Heyns Rearrangement	31.042199165
C(C(C(CC(CO)=O)O)O)=O	176_0	Amadori/Heyns Rearrangement	162.05282342
176_0	O	Amadori/Heyns Rearrangement	18.010564684
176_0	C(CC(C(CNC)=O)O)(CO)=O	Amadori/Heyns Rearrangement	175.084457901
CN	178_0	Amadori/Heyns Rearrangement	31.042199165
C(C(C(CC(CO)=O)O)O)=O	178_0	Amadori/Heyns Rearrangement	162.05282342
178_0	O	Amadori/Heyns Rearrangement	18.010564684
178_0	C(C(CC(C(C=O)O)O)NC)=O	Amadori/Heyns Rearrangement	175.084457901
CN	180_0	Amadori/Heyns Rearrangement	31.042199165
C(C(C(C(C(C)=O)O)O)O)=O	180_0	Amadori/Heyns Rearrangement	162.05282342
180_0	O	Amadori/Heyns Rearrangement	18.010564684
180_0	C(C(C(C(CNC)=O)O)O)(C)=O	Amadori/Heyns Rearrangement	175.084457901
CN	182_0	Amadori/Heyns Rearrangement	31.042199165
C(C(C(C(C(C)=O)O)O)O)=O	182_0	Amadori/Heyns Rearrangement	162.05282342
182_0	O	Amadori/Heyns Rearrangement	18.010564684
182_0	C(C(C(C=O)O)O)(C(C)NC)=O	Amadori/Heyns Rearrangement	175.084457901
CN	184_0	Amadori/Heyns Rearrangement	31.042199165
C(CC(C(C(C=O)O)O)O)=O	184_0	Amadori/Heyns Rearrangement	162.05282342
184_0	O	Amadori/Heyns Rearrangement	18.010564684
184_0	C(CC(C(C(CNC)=O)O)O)=O	Amadori/Heyns Rearrangement	175.084457901
CN	186_0	Amadori/Heyns Rearrangement	31.042199165
C(C(C(C(C(CO)O)O)O)=O)=O	186_0	Amadori/Heyns Rearrangement	178.04773804
186_0	O	Amadori/Heyns Rearrangement	18.010564684
186_0	C(C(C(C(C(CO)O)O)=O)NC)=O	Amadori/Heyns Rearrangement	191.079372521
C(CN)(O)=O	188_0	Amadori/Heyns Rearrangement	75.032028405
C(CO)=O	188_0	Amadori/Heyns Rearrangement	60.021129368000004
188_0	O	Amadori/Heyns Rearrangement	18.010564684
188_0	C(CNCC(O)=O)=O	Amadori/Heyns Rearrangement	117.04259308900001
C(CN)(O)=O	190_0	Amadori/Heyns Rearrangement	75.032028405
C(C(C(CO)O)O)=O	190_0	Amadori/Heyns Rearrangement	120.04225873600001
190_0	O	Amadori/Heyns Rearrangement	18.010564684
190_0	C(CNCC(O)=O)(C(CO)O)=O	Amadori/Heyns Rearrangement	177.063722457
C(C(C(C(C(CO)O)O)O)O)=O	192_0	Amadori/Heyns Rearrangement	180.063388104
CN	192_0	Amadori/Heyns Rearrangement	31.042199165
192_0	O	Amadori/Heyns Rearrangement	18.010564684
192_0	C(CNC)(C(C(C(CO)O)O)O)=O	Amadori/Heyns Rearrangement	193.095022585
C(C(C(C(C(CO)O)O)O)O)=O	194_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	194_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(CO)=O	194_0	Cannizarro 2, glucose (oxidation)	60.021129368000004
194_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
194_0	C(CO)O	Cannizarro 2, glucose (oxidation)	62.036779432
C(C(C(C(C(CO)O)O)O)O)=O	196_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	196_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(C(CO)O)O)=O	196_0	Cannizarro 2, glucose (oxidation)	120.04225873600001
196_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
196_0	C(C(C(CO)O)O)O	Cannizarro 2, glucose (oxidation)	122.0579088
C(C(C(C(C(CO)O)O)O)O)=O	198_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	198_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(CC(C(CO)O)O)=O)=O	198_0	Cannizarro 2, glucose (oxidation)	162.05282342
198_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
198_0	C(CO)(CC(C(CO)O)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	200_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	200_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(CC(C(C(CO)O)O)=O)=O	200_0	Cannizarro 2, glucose (oxidation)	162.05282342
200_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
200_0	C(C(C(CO)O)O)(CCO)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	202_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	202_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(C(CC(CO)O)=O)O)=O	202_0	Cannizarro 2, glucose (oxidation)	162.05282342
202_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
202_0	C(C(CO)O)(CC(CO)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	203_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	203_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(CC(C=O)O)(C(CO)O)=O	203_0	Cannizarro 2, glucose (oxidation)	162.05282342
203_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
203_0	C(C(CO)O)(CC(CO)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	204_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	204_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(C(C=O)O)O)(CCO)=O	204_0	Cannizarro 2, glucose (oxidation)	162.05282342
204_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
204_0	C(C(C(CO)O)O)(CCO)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	205_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	205_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(C(CC(CO)=O)O)O)=O	205_0	Cannizarro 2, glucose (oxidation)	162.05282342
205_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
205_0	C(CO)(CC(C(CO)O)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	207_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	207_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(C(C(C(C)=O)O)O)O)=O	207_0	Cannizarro 2, glucose (oxidation)	162.05282342
207_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
207_0	C(C)(C(C(C(CO)O)O)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	209_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	209_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(CC(C(C(C=O)O)O)O)=O	209_0	Cannizarro 2, glucose (oxidation)	162.05282342
209_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
209_0	C(CC(C(C(CO)O)O)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	211_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	211_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(CC(C(C(C=O)O)O)O)=O	211_0	Cannizarro 2, glucose (oxidation)	162.05282342
211_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
211_0	C(C(C(C(CCO)O)O)O)=O	Cannizarro 2, glucose (oxidation)	164.068473484
C(C(C(C(C(CO)O)O)O)O)=O	213_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	213_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(O)=O)=O	213_0	Cannizarro 2, glucose (oxidation)	74.00039392400001
213_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
213_0	C(CO)(O)=O	Cannizarro 2, glucose (oxidation)	76.016043988
C(C(C(C(C(CO)O)O)O)O)=O	215_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	215_0	Cannizarro 2, glucose (oxidation)	18.010564684
C=O	215_0	Cannizarro 2, glucose (oxidation)	30.010564684
215_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
215_0	CO	Cannizarro 2, glucose (oxidation)	32.026214748
C(C(C(C(C(CO)O)O)O)O)=O	216_0	Cannizarro 2, glucose (oxidation)	180.063388104
O	216_0	Cannizarro 2, glucose (oxidation)	18.010564684
C(C(C(C(C(CO)O)O)O)=O)=O	216_0	Cannizarro 2, glucose (oxidation)	178.04773804
216_0	C(CO)(C(C(C(CO)O)O)O)=O	Cannizarro 2, glucose (oxidation)	180.063388104
216_0	C(C(C(C(C(CO)O)O)O)O)(O)=O	Cannizarro 2, glucose (oxidation)	196.05830272400001
C(C(C(C(C(CO)O)O)O)O)=O	217_0	Cannizarro 2, glucose (reduction)	180.063388104
O	217_0	Cannizarro 2, glucose (reduction)	18.010564684
C(CO)=O	217_0	Cannizarro 2, glucose (reduction)	60.021129368000004
217_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
217_0	C(CO)(O)=O	Cannizarro 2, glucose (reduction)	76.016043988
C(C(C(C(C(CO)O)O)O)O)=O	219_0	Cannizarro 2, glucose (reduction)	180.063388104
O	219_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(C(CO)O)O)=O	219_0	Cannizarro 2, glucose (reduction)	120.04225873600001
219_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
219_0	C(C(C(CO)O)O)(O)=O	Cannizarro 2, glucose (reduction)	136.03717335599998
C(C(C(C(C(CO)O)O)O)O)=O	221_0	Cannizarro 2, glucose (reduction)	180.063388104
O	221_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(CC(C(CO)O)O)=O)=O	221_0	Cannizarro 2, glucose (reduction)	162.05282342
221_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
221_0	C(C(CC(C(CO)O)O)=O)(O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	223_0	Cannizarro 2, glucose (reduction)	180.063388104
O	223_0	Cannizarro 2, glucose (reduction)	18.010564684
C(CC(C(C(CO)O)O)=O)=O	223_0	Cannizarro 2, glucose (reduction)	162.05282342
223_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
223_0	C(CC(C(C(CO)O)O)=O)(O)=O	Cannizarro 2, glucose (reduction)	178.04773804
C(C(C(C(C(CO)O)O)O)O)=O	225_0	Cannizarro 2, glucose (reduction)	180.063388104
O	225_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(C(CC(CO)O)=O)O)=O	225_0	Cannizarro 2, glucose (reduction)	162.05282342
225_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
225_0	C(C(C(CC(CO)O)=O)O)(O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	227_0	Cannizarro 2, glucose (reduction)	180.063388104
O	227_0	Cannizarro 2, glucose (reduction)	18.010564684
C(CC(C=O)O)(C(CO)O)=O	227_0	Cannizarro 2, glucose (reduction)	162.05282342
227_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
227_0	C(CC(C(O)=O)O)(C(CO)O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	229_0	Cannizarro 2, glucose (reduction)	180.063388104
O	229_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(C(C=O)O)O)(CCO)=O	229_0	Cannizarro 2, glucose (reduction)	162.05282342
229_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
229_0	C(C(C(C(O)=O)O)O)(CCO)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	231_0	Cannizarro 2, glucose (reduction)	180.063388104
O	231_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(C(CC(CO)=O)O)O)=O	231_0	Cannizarro 2, glucose (reduction)	162.05282342
231_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
231_0	C(C(C(CC(CO)=O)O)O)(O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	233_0	Cannizarro 2, glucose (reduction)	180.063388104
O	233_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(C(C(C(C)=O)O)O)O)=O	233_0	Cannizarro 2, glucose (reduction)	162.05282342
233_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
233_0	C(C(C(C(C(C)=O)O)O)O)(O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	235_0	Cannizarro 2, glucose (reduction)	180.063388104
O	235_0	Cannizarro 2, glucose (reduction)	18.010564684
C(CC(C(C(C=O)O)O)O)=O	235_0	Cannizarro 2, glucose (reduction)	162.05282342
235_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
235_0	C(CC(C(C(C(O)=O)O)O)O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	237_0	Cannizarro 2, glucose (reduction)	180.063388104
O	237_0	Cannizarro 2, glucose (reduction)	18.010564684
C(CC(C(C(C=O)O)O)O)=O	237_0	Cannizarro 2, glucose (reduction)	162.05282342
237_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
237_0	C(CC(C(C(C=O)O)O)O)(O)=O	Cannizarro 2, glucose (reduction)	178.04773803999998
C(C(C(C(C(CO)O)O)O)O)=O	239_0	Cannizarro 2, glucose (reduction)	180.063388104
O	239_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(O)=O)=O	239_0	Cannizarro 2, glucose (reduction)	74.00039392400001
239_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
239_0	C(C(O)=O)(O)=O	Cannizarro 2, glucose (reduction)	89.99530854400001
C(C(C(C(C(CO)O)O)O)O)=O	241_0	Cannizarro 2, glucose (reduction)	180.063388104
O	241_0	Cannizarro 2, glucose (reduction)	18.010564684
C=O	241_0	Cannizarro 2, glucose (reduction)	30.010564684
241_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
241_0	C(O)=O	Cannizarro 2, glucose (reduction)	46.005479304
C(C(C(C(C(CO)O)O)O)O)=O	243_0	Cannizarro 2, glucose (reduction)	180.063388104
O	243_0	Cannizarro 2, glucose (reduction)	18.010564684
C(C(C(C(C(CO)O)O)O)=O)=O	243_0	Cannizarro 2, glucose (reduction)	178.04773804
243_0	C(C(C(C(C(CO)O)O)O)O)O	Cannizarro 2, glucose (reduction)	182.079038168
243_0	C(C(C(C(C(CO)O)O)O)=O)(O)=O	Cannizarro 2, glucose (reduction)	194.04265266
C(CC(C=O)O)(C(CO)O)=O	245_0	Knoevenagel C	162.05282342
245_0	C1(CC(C(C1(CO)O)O)O)=O	Knoevenagel C	162.05282342
C(CC(C=O)O)(C(CO)O)=O	245_1	Knoevenagel H	162.05282342
245_1	C1(CC(C(C1(CO)O)O)O)=O	Knoevenagel H	162.05282342
C(CC(C(C(C=O)O)O)O)=O	247_0	Knoevenagel C	162.05282342
247_0	C(C1(C(C(CC1O)O)O)O)=O	Knoevenagel C	162.05282342
C(CC(C(C(C=O)O)O)O)=O	247_1	Knoevenagel H	162.05282342
247_1	C(C1(C(C(CC1O)O)O)O)=O	Knoevenagel H	162.05282342
C(CO)=O	249_0	Knoevenagel C	60.021129368000004
C(C(C(CO)O)O)=O	249_0	Knoevenagel C	120.04225873600001
249_0	C(C(C(CO)O)(C(CO)O)O)=O	Knoevenagel C	180.063388104
C(CO)=O	249_1	Knoevenagel H	60.021129368000004
C(C(C(CO)O)O)=O	249_1	Knoevenagel H	120.04225873600001
249_1	C(C(C(CO)O)(C(CO)O)O)=O	Knoevenagel H	180.063388104
C(C(C(CO)O)O)=O	251_0	Knoevenagel C	120.04225873600001
C(=O)=O	251_0	Knoevenagel C	43.98982924
251_0	C(C(C=O)(C(CO)O)O)(O)=O	Knoevenagel C	164.032087976
C(C(C(CO)O)O)=O	251_1	Knoevenagel H	120.04225873600001
C(=O)=O	251_1	Knoevenagel H	43.98982924
251_1	C(C(C=O)(C(CO)O)O)(O)=O	Knoevenagel H	164.032087976
C(C(C(CO)O)O)=O	253_0	Knoevenagel C	120.04225873600001
C(C(O)=O)=O	253_0	Knoevenagel C	74.00039392400001
253_0	C(C(C(CO)O)(C(C(O)=O)O)O)=O	Knoevenagel C	194.04265266000002
C(C(C(CO)O)O)=O	253_1	Knoevenagel H	120.04225873600001
C(C(O)=O)=O	253_1	Knoevenagel H	74.00039392400001
253_1	C(C(C(CO)O)(C(C(O)=O)O)O)=O	Knoevenagel H	194.04265266000002
C(C(C(CO)O)O)=O	255_0	Knoevenagel C	120.04225873600001
C=O	255_0	Knoevenagel C	30.010564684
255_0	C(C(CO)(C(CO)O)O)=O	Knoevenagel C	150.05282342
C(C(C(CO)O)O)=O	255_1	Knoevenagel H	120.04225873600001
C=O	255_1	Knoevenagel H	30.010564684
255_1	C(C(CO)(C(CO)O)O)=O	Knoevenagel H	150.05282342
C(CC(C(C(CO)O)O)=O)=O	257_0	Knoevenagel C	162.05282342
C=O	257_0	Knoevenagel C	30.010564684
257_0	C(CC(C(CO)(C(CO)O)O)=O)=O	Knoevenagel C	192.063388104
C(CC(C(C(CO)O)O)=O)=O	257_1	Knoevenagel H	162.05282342
C=O	257_1	Knoevenagel H	30.010564684
257_1	C(CC(C(CO)(C(CO)O)O)=O)=O	Knoevenagel H	192.063388104
C(C(C(CC(CO)O)=O)O)=O	259_0	Knoevenagel C	162.05282342
C=O	259_0	Knoevenagel C	30.010564684
259_0	C(C(C(CC(CO)O)=O)(CO)O)=O	Knoevenagel C	192.063388104
C(C(C(CC(CO)O)=O)O)=O	259_1	Knoevenagel H	162.05282342
C=O	259_1	Knoevenagel H	30.010564684
259_1	C(C(C(CC(CO)O)=O)(CO)O)=O	Knoevenagel H	192.063388104
C(CC(C=O)O)(C(CO)O)=O	261_0	Knoevenagel C	162.05282342
C=O	261_0	Knoevenagel C	30.010564684
261_0	C(CC(C=O)O)(C(CO)(CO)O)=O	Knoevenagel C	192.063388104
C(CC(C=O)O)(C(CO)O)=O	261_1	Knoevenagel H	162.05282342
C=O	261_1	Knoevenagel H	30.010564684
261_1	C(CC(C=O)O)(C(CO)(CO)O)=O	Knoevenagel H	192.063388104
C(C(C(C=O)O)O)(CCO)=O	263_0	Knoevenagel C	162.05282342
C=O	263_0	Knoevenagel C	30.010564684
263_0	C(C(CO)(C(C(CCO)=O)O)O)=O	Knoevenagel C	192.063388104
C(C(C(C=O)O)O)(CCO)=O	263_1	Knoevenagel H	162.05282342
C=O	263_1	Knoevenagel H	30.010564684
263_1	C(C(CO)(C(C(CCO)=O)O)O)=O	Knoevenagel H	192.063388104
C(C(C(C=O)O)O)(CCO)=O	265_0	Knoevenagel C	162.05282342
C=O	265_0	Knoevenagel C	30.010564684
265_0	C(C(CO)(C(C=O)O)O)(CCO)=O	Knoevenagel C	192.063388104
C(C(C(C=O)O)O)(CCO)=O	265_1	Knoevenagel H	162.05282342
C=O	265_1	Knoevenagel H	30.010564684
265_1	C(C(CO)(C(C=O)O)O)(CCO)=O	Knoevenagel H	192.063388104
C(C(C(CC(CO)=O)O)O)=O	267_0	Knoevenagel C	162.05282342
C=O	267_0	Knoevenagel C	30.010564684
267_0	C(C(CO)(C(CC(CO)=O)O)O)=O	Knoevenagel C	192.063388104
C(C(C(CC(CO)=O)O)O)=O	267_1	Knoevenagel H	162.05282342
C=O	267_1	Knoevenagel H	30.010564684
267_1	C(C(CO)(C(CC(CO)=O)O)O)=O	Knoevenagel H	192.063388104
C(C(C(C(C(C)=O)O)O)O)=O	269_0	Knoevenagel C	162.05282342
C=O	269_0	Knoevenagel C	30.010564684
269_0	C(C(CO)(C(C(C(C)=O)O)O)O)=O	Knoevenagel C	192.063388104
C(C(C(C(C(C)=O)O)O)O)=O	269_1	Knoevenagel H	162.05282342
C=O	269_1	Knoevenagel H	30.010564684
269_1	C(C(CO)(C(C(C(C)=O)O)O)O)=O	Knoevenagel H	192.063388104
C(C(C(C(C(C)=O)O)O)O)=O	271_0	Knoevenagel C	162.05282342
C=O	271_0	Knoevenagel C	30.010564684
271_0	C(C(C(C(C(C)=O)(CO)O)O)O)=O	Knoevenagel C	192.063388104
C(C(C(C(C(C)=O)O)O)O)=O	271_1	Knoevenagel H	162.05282342
C=O	271_1	Knoevenagel H	30.010564684
271_1	C(C(C(C(C(C)=O)(CO)O)O)O)=O	Knoevenagel H	192.063388104
C(CC(C(C(C=O)O)O)O)=O	273_0	Knoevenagel C	162.05282342
C=O	273_0	Knoevenagel C	30.010564684
273_0	C(C(CO)(C(C(CC=O)O)O)O)=O	Knoevenagel C	192.063388104
C(CC(C(C(C=O)O)O)O)=O	273_1	Knoevenagel H	162.05282342
C=O	273_1	Knoevenagel H	30.010564684
273_1	C(C(CO)(C(C(CC=O)O)O)O)=O	Knoevenagel H	192.063388104
C(CC(C=O)O)(C(CO)O)=O	275_0	Knoevenagel H	162.05282342
C=O	275_0	Knoevenagel H	30.010564684
275_0	C(C(CO)(CC(C(CO)O)=O)O)=O	Knoevenagel H	192.063388104
C(CN)(O)=O	277_0	Knoevenagel H	75.032028405
C(CO)=O	277_0	Knoevenagel H	60.021129368000004
277_0	C(C(C(CO)O)N)(O)=O	Knoevenagel H	135.053157773
C(CN)(O)=O	279_0	Knoevenagel H	75.032028405
C(C(C(CO)O)O)=O	279_0	Knoevenagel H	120.04225873600001
279_0	C(C(C(C(C(CO)O)O)O)N)(O)=O	Knoevenagel H	195.074287141
C(CN)(O)=O	281_0	Knoevenagel H	75.032028405
C(=O)=O	281_0	Knoevenagel H	43.98982924
281_0	C(C(C(O)=O)N)(O)=O	Knoevenagel H	119.02185764500001
C(CN)(O)=O	281_1	Ketone-Catalyzed Decarboxylation, inverse	75.032028405
C(=O)=O	281_1	Ketone-Catalyzed Decarboxylation, inverse	43.98982924
281_1	C(C(C(O)=O)N)(O)=O	Ketone-Catalyzed Decarboxylation, inverse	119.02185764500001
C(CN)(O)=O	283_0	Knoevenagel H	75.032028405
C(C(O)=O)=O	283_0	Knoevenagel H	74.00039392400001
283_0	C(C(C(C(O)=O)N)O)(O)=O	Knoevenagel H	149.032422329
C(CN)(O)=O	285_0	Knoevenagel H	75.032028405
C=O	285_0	Knoevenagel H	30.010564684
285_0	C(C(CO)N)(O)=O	Knoevenagel H	105.04259308900001
C(C(C(C(C(CO)O)O)O)O)(O)=O	286_0	Knoevenagel H (inv)	196.05830272400001
286_0	C(C(C(CO)O)O)=O	Knoevenagel H (inv)	120.04225873600001
286_0	C(CO)(O)=O	Knoevenagel H (inv)	76.016043988
C(CO)(C(C(C(CO)O)O)O)=O	288_0	Amadori Rearrangement	180.063388104
CN	288_0	Amadori Rearrangement	31.042199165
288_0	O	Amadori Rearrangement	18.010564684
288_0	C(CO)(C(C(C(CO)O)O)NC)=O	Amadori Rearrangement	193.095022585
CN	290_0	Amadori Rearrangement	31.042199165
C(CC(C(C(CO)O)O)=O)=O	290_0	Amadori Rearrangement	162.05282342
290_0	O	Amadori Rearrangement	18.010564684
290_0	C(CC(C(C(CO)O)NC)=O)=O	Amadori Rearrangement	175.084457901
CN	292_0	Amadori Rearrangement	31.042199165
C(C(C(CC(CO)O)=O)O)=O	292_0	Amadori Rearrangement	162.05282342
292_0	O	Amadori Rearrangement	18.010564684
292_0	C(C(C(CC(CO)O)=O)NC)=O	Amadori Rearrangement	175.084457901
CN	294_0	Amadori Rearrangement	31.042199165
C(CC(C=O)O)(C(CO)O)=O	294_0	Amadori Rearrangement	162.05282342
294_0	O	Amadori Rearrangement	18.010564684
294_0	C(CC(C=O)O)(C(CO)NC)=O	Amadori Rearrangement	175.084457901
CN	296_0	Amadori Rearrangement	31.042199165
C(C(C(C=O)O)O)(CCO)=O	296_0	Amadori Rearrangement	162.05282342
296_0	O	Amadori Rearrangement	18.010564684
296_0	C(C(C(C=O)O)NC)(CCO)=O	Amadori Rearrangement	175.084457901
CN	296_1	Mannich Addition	31.042199165
C(C(C(C=O)O)O)(CCO)=O	296_1	Mannich Addition	162.05282342
296_1	O	Mannich Addition	18.010564684
296_1	C(C(C(C=O)O)NC)(CCO)=O	Mannich Addition	175.084457901
CN	298_0	Amadori Rearrangement	31.042199165
C(C(C(C(C(C)=O)O)O)O)=O	298_0	Amadori Rearrangement	162.05282342
298_0	O	Amadori Rearrangement	18.010564684
298_0	C(C(C(C(C(C)=O)NC)O)O)=O	Amadori Rearrangement	175.084457901
CN	300_0	Amadori Rearrangement	31.042199165
C(C(C(C(C(CO)O)O)O)=O)=O	300_0	Amadori Rearrangement	178.04773804
300_0	O	Amadori Rearrangement	18.010564684
300_0	C(C(C(C(C(CO)O)O)NC)=O)=O	Amadori Rearrangement	191.079372521
C(CN)(O)=O	302_0	Strecker Degradation Dicarbonyl, H, H, H, C	75.032028405
C(C(CC(C(CO)O)O)=O)=O	302_0	Strecker Degradation Dicarbonyl, H, H, H, C	162.05282342
302_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, H, C	43.98982924
302_0	C=O	Strecker Degradation Dicarbonyl, H, H, H, C	30.010564684
302_0	C(C(CC(C(CO)O)O)N)=O	Strecker Degradation Dicarbonyl, H, H, H, C	163.084457901
C(CN)(O)=O	304_0	Strecker Degradation Dicarbonyl, H, H, H, C	75.032028405
C(C(C(C(C(CO)O)O)O)=O)=O	304_0	Strecker Degradation Dicarbonyl, H, H, H, C	178.04773804
304_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, H, C	43.98982924
304_0	C=O	Strecker Degradation Dicarbonyl, H, H, H, C	30.010564684
304_0	C(C(C(C(C(CO)O)O)O)N)=O	Strecker Degradation Dicarbonyl, H, H, H, C	179.079372521
C(CN)(O)=O	306_0	Strecker Degradation Dicarbonyl, H, H, C, H	75.032028405
C(C(CC(C(CO)O)O)=O)=O	306_0	Strecker Degradation Dicarbonyl, H, H, C, H	162.05282342
306_0	C(=O)=O	Strecker Degradation Dicarbonyl, H, H, C, H	43.98982924
306_0	C=O	Strecker Degradation Dicarbonyl, H, H, C, H	30.010564684
306_0	C(CN)(CC(C(CO)O)O)=O	Strecker Degradation Dicarbonyl, H, H, C, H	163.084457901
C(CN)(O)=O	308_0	Strecker Degradation Dicarbonyl, H, H, C, H	75.032028405
C(C(C(C(C(CO)O)O)O)=O)=O	308_0	Strecker Degradation Dicarbonyl, H, H, C, H	178.04773804
