Source,Target,R or P,Reaction Name,Mass
314_0,C(C(C(C(C(CO)O)O)O)O)=O,1,"Hemiacetal Formation for 7 membered rings, inverse",180.063388104
316_0,O,1,"Ring Closure 5 membered O, O",18.010564684
316_0,C1(C(C(C(C(CO)O)O1)O)O)=O,1,"Ring Closure 5 membered O, O",178.04773804
318_0,O,1,"Ring Closure 6 membered O, O",18.010564684
318_0,C1(C(C(C(C(CO)O1)O)O)O)=O,1,"Ring Closure 6 membered O, O",178.04773804
320_0,O,1,"Ring Closure 7 membered O, O",18.010564684
320_0,C1(C(C(C(C(CO1)O)O)O)O)=O,1,"Ring Closure 7 membered O, O",178.04773804
322_0,C1(C(C(C(C1)O)O)O)=O,1,Aldol Condensation,132.042258736
322_1,C1(C(C(C(C1)O)O)O)=O,1,Knoevenagel H,132.042258736
323_0,C1(C(C(C(C1)O)O)O)=O,1,Aldol Condensation,132.042258736
325_0,C1(C(C(C(CC1O)O)O)O)=O,1,Aldol Condensation,162.05282342
325_1,C1(C(C(C(CC1O)O)O)O)=O,1,Knoevenagel H,162.05282342
327_0,C1(C(C(C(C1)O)(CO)O)O)=O,1,Aldol Condensation,162.05282342
327_1,C1(C(C(C(C1)O)(CO)O)O)=O,1,Knoevenagel H,162.05282342
329_0,C1(C(CC(CO)(C1O)O)O)=O,1,Aldol Condensation,162.05282342
329_1,C1(C(CC(CO)(C1O)O)O)=O,1,Knoevenagel H,162.05282342
331_0,C1(C(C(C(CO)(C1)O)O)O)=O,1,Aldol Condensation,162.05282342
333_0,C1(C(C(C(C)(C1O)O)O)O)=O,1,Aldol Condensation,162.05282342
333_1,C1(C(C(C(C)(C1O)O)O)O)=O,1,Knoevenagel H,162.05282342
335_0,C1(C(C(CC(C1O)O)O)O)=O,1,Aldol Condensation,162.05282342
335_1,C1(C(C(CC(C1O)O)O)O)=O,1,Knoevenagel H,162.05282342
337_0,C1(C(CO)C(C(C1)=O)O)=O,1,Aldol Condensation,144.042258736
337_1,C1(C(CO)C(C(C1)=O)O)=O,1,Knoevenagel C,144.042258736
339_0,C1(CCC(C(C1O)O)=O)=O,1,Aldol Condensation,144.042258736
339_1,C1(CCC(C(C1O)O)=O)=O,1,Knoevenagel H,144.042258736
341_0,C(C1(CCC(C1O)=O)O)=O,1,Aldol Condensation,144.042258736
341_1,C(C1(CCC(C1O)=O)O)=O,1,Knoevenagel H,144.042258736
343_0,C1(CC(C(CC1O)=O)O)=O,1,Aldol Condensation,144.042258736
345_0,C(C1(CC(C(C1)=O)O)O)=O,1,Aldol Condensation,144.042258736
347_0,C(C1C(CC(C1O)=O)O)=O,1,Aldol Condensation,144.042258736
347_1,C(C1C(CC(C1O)=O)O)=O,1,Knoevenagel C,144.042258736
349_0,C1(C(CC(C1CO)O)=O)=O,1,Aldol Condensation,144.042258736
349_1,C1(C(CC(C1CO)O)=O)=O,1,Knoevenagel C,144.042258736
351_0,C1(CC(C(C(C1)=O)O)O)=O,1,Aldol Condensation,144.042258736
351_1,C1(CC(C(C(C1)=O)O)O)=O,1,Knoevenagel H,144.042258736
353_0,C1(CC(CC(C1O)=O)O)=O,1,Aldol Condensation,144.042258736
354_0,C(C1C(CC(C1O)=O)O)=O,1,Aldol Condensation,144.042258736
354_1,C(C1C(CC(C1O)=O)O)=O,1,Knoevenagel C,144.042258736
356_0,C(C1C(C(CC1O)O)=O)=O,1,Aldol Condensation,144.042258736
356_1,C(C1C(C(CC1O)O)=O)=O,1,Knoevenagel C,144.042258736
357_0,C1(CC(C(C(C1)=O)O)O)=O,1,Aldol Condensation,144.042258736
359_0,C(C1C(C(C(C1)=O)O)O)=O,1,Aldol Condensation,144.042258736
361_0,C1(C(CC(C(C1)O)O)=O)=O,1,Aldol Condensation,144.042258736
363_0,C(C1C(CC(C1O)O)=O)=O,1,Aldol Condensation,144.042258736
363_1,C(C1C(CC(C1O)O)=O)=O,1,Knoevenagel C,144.042258736
365_0,C1C(C(C(C(C=1)=O)O)O)O,1,Aldol Condensation,144.042258736
365_1,C1C(C(C(C(C=1)=O)O)O)O,1,Knoevenagel H,144.042258736
367_0,C1(C(C(C(C(C1CO)O)O)O)O)=O,1,Aldol Condensation,192.063388104
367_1,C1(C(C(C(C(C1CO)O)O)O)O)=O,1,Knoevenagel C,192.063388104
369_0,C(CO)(C(C(CO)(CO)O)O)=O,1,Aldol Condensation,180.063388104
369_1,C(CO)(C(C(CO)(CO)O)O)=O,1,Knoevenagel H,180.063388104
370_0,C(CO)(C(C(C(CO)O)O)O)=O,1,Aldol Condensation,180.063388104
370_1,C(CO)(C(C(C(CO)O)O)O)=O,1,Knoevenagel H,180.063388104
371_0,C(C)(C(C(C(CO)=O)O)O)=O,1,Aldol Condensation,162.05282342
371_1,C(C)(C(C(C(CO)=O)O)O)=O,1,Knoevenagel H,162.05282342
373_0,C(C(C)(C(C(CO)=O)O)O)=O,1,Aldol Condensation,162.05282342
373_1,C(C(C)(C(C(CO)=O)O)O)=O,1,Knoevenagel H,162.05282342
375_0,C(C(CC(CO)(CO)O)=O)=O,1,Aldol Condensation,162.05282342
377_0,C(CO)(CC(C(C(CO)=O)O)O)=O,1,Aldol Condensation,192.063388104
377_1,C(CO)(CC(C(C(CO)=O)O)O)=O,1,Knoevenagel H,192.063388104
379_0,C(CC(CO)(C(C(CO)=O)O)O)=O,1,Aldol Condensation,192.063388104
379_1,C(CC(CO)(C(C(CO)=O)O)O)=O,1,Knoevenagel H,192.063388104
381_0,C(C(C(CO)=O)C(CO)(CO)O)=O,1,Aldol Condensation,192.063388104
381_1,C(C(C(CO)=O)C(CO)(CO)O)=O,1,Knoevenagel C,192.063388104
383_0,C(CC(C(C(CO)(CO)O)O)=O)=O,1,Aldol Condensation,192.063388104
383_1,C(CC(C(C(CO)(CO)O)O)=O)=O,1,Knoevenagel H,192.063388104
385_0,C(C)(C(C(C(C(CO)=O)O)O)O)=O,1,Aldol Condensation,192.063388104
385_1,C(C)(C(C(C(C(CO)=O)O)O)O)=O,1,Knoevenagel H,192.063388104
387_0,C(C(C(C)(C(C(CO)=O)O)O)O)=O,1,Aldol Condensation,192.063388104
387_1,C(C(C(C)(C(C(CO)=O)O)O)O)=O,1,Knoevenagel H,192.063388104
389_0,C(C(C(CC(CO)(CO)O)=O)O)=O,1,Aldol Condensation,192.063388104
391_0,C(C(C(C(CO)=O)O)O)=O,1,Aldol Condensation,148.037173356
391_1,C(C(C(C(CO)=O)O)O)=O,1,Knoevenagel H,148.037173356
393_0,C(CO)(C(C(C)(C(CO)O)O)O)=O,1,Aldol Condensation,194.079038168
393_1,C(CO)(C(C(C)(C(CO)O)O)O)=O,1,Knoevenagel H,194.079038168
395_0,C(C(CO)O)(CC(CO)(CO)O)=O,1,Aldol Condensation,194.079038168
396_0,C(CO)(C(CO)O)=O,1,Aldol Condensation,120.042258736
396_1,C(CO)(C(CO)O)=O,1,Knoevenagel H,120.042258736
398_0,C(C(C(C(CCO)=O)O)O)(CO)=O,1,Aldol Condensation,192.063388104
398_1,C(C(C(C(CCO)=O)O)O)(CO)=O,1,Knoevenagel H,192.063388104
400_0,C(C(CCO)(C(C(CO)=O)O)O)=O,1,Aldol Condensation,192.063388104
400_1,C(C(CCO)(C(C(CO)=O)O)O)=O,1,Knoevenagel H,192.063388104
402_0,C(C(C(CO)C(CO)(CO)O)=O)=O,1,Aldol Condensation,192.063388104
402_1,C(C(C(CO)C(CO)(CO)O)=O)=O,1,Knoevenagel C,192.063388104
404_0,C(CO)(C(C(CO)(CCO)O)O)=O,1,Aldol Condensation,194.079038168
404_1,C(CO)(C(C(CO)(CCO)O)O)=O,1,Knoevenagel H,194.079038168
406_0,C(C(C(CO)(CO)O)O)(CCO)=O,1,Aldol Condensation,194.079038168
406_1,C(C(C(CO)(CO)O)O)(CCO)=O,1,Knoevenagel H,194.079038168
408_0,C(CO)(C(CO)C(CO)(CO)O)=O,1,Aldol Condensation,194.079038168
408_1,C(CO)(C(CO)C(CO)(CO)O)=O,1,Knoevenagel C,194.079038168
410_0,C(C(C(C(C(CO)=O)O)O)O)=O,1,Aldol Condensation,178.04773804
410_1,C(C(C(C(C(CO)=O)O)O)O)=O,1,Knoevenagel H,178.04773804
412_0,C(CO)(C(C(CO)(C)O)O)=O,1,Aldol Condensation,164.068473484
412_1,C(CO)(C(C(CO)(C)O)O)=O,1,Knoevenagel H,164.068473484
414_0,C(CO)(CC(CO)(CO)O)=O,1,Aldol Condensation,164.068473484
416_0,C(C)(C(C(CO)(CO)O)O)=O,1,Aldol Condensation,164.068473484
416_1,C(C)(C(C(CO)(CO)O)O)=O,1,Knoevenagel H,164.068473484
418_0,C(CC(C(C(C(CO)=O)O)O)O)=O,1,Aldol Condensation,192.063388104
418_1,C(CC(C(C(C(CO)=O)O)O)O)=O,1,Knoevenagel H,192.063388104
420_0,C(C(CC(C(C(CO)=O)O)O)O)=O,1,Aldol Condensation,192.063388104
420_1,C(C(CC(C(C(CO)=O)O)O)O)=O,1,Knoevenagel H,192.063388104
422_0,C(C(C(CO)(CO)O)C(C=O)O)=O,1,Aldol Condensation,192.063388104
422_1,C(C(C(CO)(CO)O)C(C=O)O)=O,1,Knoevenagel C,192.063388104
424_0,C(CO)(C(C(C)O)O)=O,1,Aldol Condensation,134.0579088
424_1,C(CO)(C(C(C)O)O)=O,1,Knoevenagel H,134.0579088
426_0,C(CC(CO)(CO)O)=O,1,Aldol Condensation,134.0579088
427_0,C(C(CC(C(CO)O)O)=O)=O,1,Aldol Condensation,162.05282342
429_0,C(C(C(CO)=O)C(C(CO)O)O)=O,1,Aldol Condensation,192.063388104
429_1,C(C(C(CO)=O)C(C(CO)O)O)=O,1,Knoevenagel C,192.063388104
431_0,C(CC(C(C(C(CO)O)O)O)=O)=O,1,Aldol Condensation,192.063388104
431_1,C(CC(C(C(C(CO)O)O)O)=O)=O,1,Knoevenagel H,192.063388104
433_0,C(C(C(CC(C(CO)O)O)=O)O)=O,1,Aldol Condensation,192.063388104
435_0,C(C(CO)O)(CC(C(CO)O)O)=O,1,Aldol Condensation,194.079038168
437_0,C(C(C(CO)C(C(CO)O)O)=O)=O,1,Aldol Condensation,192.063388104
437_1,C(C(C(CO)C(C(CO)O)O)=O)=O,1,Knoevenagel C,192.063388104
439_0,C(C(C(C(CO)O)O)O)(CCO)=O,1,Aldol Condensation,194.079038168
439_1,C(C(C(C(CO)O)O)O)(CCO)=O,1,Knoevenagel H,194.079038168
441_0,C(CO)(C(CO)C(C(CO)O)O)=O,1,Aldol Condensation,194.079038168
441_1,C(CO)(C(CO)C(C(CO)O)O)=O,1,Knoevenagel C,194.079038168
442_0,C(CO)(CC(C(CO)O)O)=O,1,Aldol Condensation,164.068473484
443_0,C(C)(C(C(C(CO)O)O)O)=O,1,Aldol Condensation,164.068473484
443_1,C(C)(C(C(C(CO)O)O)O)=O,1,Knoevenagel H,164.068473484
445_0,C(C(C(C(CO)O)O)C(C=O)O)=O,1,Aldol Condensation,192.063388104
445_1,C(C(C(C(CO)O)O)C(C=O)O)=O,1,Knoevenagel C,192.063388104
447_0,C(CC(C(CO)O)O)=O,1,Aldol Condensation,134.0579088
448_0,C(C)(C(CC(C=O)=O)O)=O,1,Aldol Condensation,144.042258736
450_0,C(C(C)(CC(C=O)=O)O)=O,1,Aldol Condensation,144.042258736
452_0,C(CO)(CC(CC(C=O)=O)O)=O,1,Aldol Condensation,174.05282342
454_0,C(CC(CO)(CC(C=O)=O)O)=O,1,Aldol Condensation,174.05282342
456_0,C(C(C(CO)=O)C(C(C)=O)O)=O,1,Aldol Condensation,174.05282342
456_1,C(C(C(CO)=O)C(C(C)=O)O)=O,1,Knoevenagel C,174.05282342
458_0,C(C(C)(C(C=O)C(CO)=O)O)=O,1,Aldol Condensation,174.05282342
458_1,C(C(C)(C(C=O)C(CO)=O)O)=O,1,Knoevenagel C,174.05282342
460_0,C(CC(C(C(C(C)=O)O)O)=O)=O,1,Aldol Condensation,174.05282342
460_1,C(CC(C(C(C(C)=O)O)O)=O)=O,1,Knoevenagel H,174.05282342
462_0,C(C(C)(C(C(CC=O)=O)O)O)=O,1,Aldol Condensation,174.05282342
462_1,C(C(C)(C(C(CC=O)=O)O)O)=O,1,Knoevenagel H,174.05282342
464_0,C(C)(C(C(CC(C=O)=O)O)O)=O,1,Aldol Condensation,174.05282342
466_0,C(C(C(C)(CC(C=O)=O)O)O)=O,1,Aldol Condensation,174.05282342
468_0,C(C(C(CC(C(C)=O)O)=O)O)=O,1,Aldol Condensation,174.05282342
470_0,C(C(C)(CC(C(C=O)O)=O)O)=O,1,Aldol Condensation,174.05282342
472_0,C(C(CC(C=O)=O)O)=O,1,Aldol Condensation,130.026608672
474_0,C(C(CC(C)(C(CO)O)O)=O)=O,1,Aldol Condensation,176.068473484
476_0,C(CC(C(C)=O)O)(C(CO)O)=O,1,Aldol Condensation,176.068473484
478_0,C(C(C)(CC(C(CO)O)=O)O)=O,1,Aldol Condensation,176.068473484
479_0,C(C(CCO)=O)=O,1,Aldol Condensation,102.031694052
481_0,C(C(CC(C=O)=O)O)(CCO)=O,1,Aldol Condensation,174.05282342
483_0,C(C(CCO)(CC(C=O)=O)O)=O,1,Aldol Condensation,174.05282342
485_0,C(C(C(C(C=O)=O)CO)O)(C)=O,1,Aldol Condensation,174.05282342
485_1,C(C(C(C(C=O)=O)CO)O)(C)=O,1,Knoevenagel C,174.05282342
487_0,C(C(C)(C(C(C=O)=O)CO)O)=O,1,Aldol Condensation,174.05282342
487_1,C(C(C)(C(C(C=O)=O)CO)O)=O,1,Knoevenagel C,174.05282342
489_0,C(C(CC(CO)(CCO)O)=O)=O,1,Aldol Condensation,176.068473484
491_0,C(C(C(C(CCO)=O)O)O)(C)=O,1,Aldol Condensation,176.068473484
491_1,C(C(C(C(CCO)=O)O)O)(C)=O,1,Knoevenagel H,176.068473484
493_0,C(C(C)(C(C(CCO)=O)O)O)=O,1,Aldol Condensation,176.068473484
493_1,C(C(C)(C(C(CCO)=O)O)O)=O,1,Knoevenagel H,176.068473484
495_0,C(CO)(C(CO)C(C(C)=O)O)=O,1,Aldol Condensation,176.068473484
495_1,C(CO)(C(CO)C(C(C)=O)O)=O,1,Knoevenagel C,176.068473484
497_0,C(C(C)(C(C(CO)=O)CO)O)=O,1,Aldol Condensation,176.068473484
497_1,C(C(C)(C(C(CO)=O)CO)O)=O,1,Knoevenagel C,176.068473484
499_0,C(C(C(CC(C=O)=O)O)O)=O,1,Aldol Condensation,160.037173356
501_0,C(C(CC(C)(CO)O)=O)=O,1,Aldol Condensation,146.0579088
503_0,C(C)(C(CC(CO)=O)O)=O,1,Aldol Condensation,146.0579088
505_0,C(C(C)(CC(CO)=O)O)=O,1,Aldol Condensation,146.0579088
507_0,C(C)(C(C(C(C)=O)O)O)=O,1,Aldol Condensation,146.0579088
507_1,C(C)(C(C(C(C)=O)O)O)=O,1,Knoevenagel H,146.0579088
509_0,C(C(C)(C(C(C)=O)O)O)=O,1,Aldol Condensation,146.0579088
509_1,C(C(C)(C(C(C)=O)O)O)=O,1,Knoevenagel H,146.0579088
511_0,C(CC(C(CC(C=O)=O)O)O)=O,1,Aldol Condensation,174.05282342
513_0,C(C(CC(CC(C=O)=O)O)O)=O,1,Aldol Condensation,174.05282342
515_0,C(C(C(C=O)C(C(C)=O)O)O)=O,1,Aldol Condensation,174.05282342
515_1,C(C(C(C=O)C(C(C)=O)O)O)=O,1,Knoevenagel C,174.05282342
517_0,C(C(C(C=O)C(C=O)(C)O)O)=O,1,Aldol Condensation,174.05282342
517_1,C(C(C(C=O)C(C=O)(C)O)O)=O,1,Knoevenagel C,174.05282342
519_0,C(C(C(C(CC(C=O)=O)O)O)O)=O,1,Aldol Condensation,190.04773804
521_0,C(C(CC(C)O)=O)=O,1,Aldol Condensation,116.047344116
523_0,C(CC(C(C)=O)O)=O,1,Aldol Condensation,116.047344116
525_0,C(C(C)(CC=O)O)=O,1,Aldol Condensation,116.047344116
527_0,C(C(CC(CO)(C(CO)O)O)=O)=O,1,Aldol Condensation,192.063388104
529_0,C(C(C(C(C(CO)O)=O)O)O)(C)=O,1,Aldol Condensation,192.063388104
529_1,C(C(C(C(C(CO)O)=O)O)O)(C)=O,1,Knoevenagel H,192.063388104
531_0,C(C(C)(C(C(C(CO)O)=O)O)O)=O,1,Aldol Condensation,192.063388104
531_1,C(C(C)(C(C(C(CO)O)=O)O)O)=O,1,Knoevenagel H,192.063388104
533_0,C(C(C(CO)=O)C(C=O)O)=O,1,Aldol Condensation,160.037173356
533_1,C(C(C(CO)=O)C(C=O)O)=O,1,Knoevenagel C,160.037173356
535_0,C(CC(C(C(C=O)O)O)=O)=O,1,Aldol Condensation,160.037173356
535_1,C(CC(C(C(C=O)O)O)=O)=O,1,Knoevenagel H,160.037173356
537_0,C(C(C(CO)=O)CO)=O,1,Aldol Condensation,132.042258736
537_1,C(C(C(CO)=O)CO)=O,1,Knoevenagel C,132.042258736
539_0,C(CC(C(CO)O)=O)=O,1,Aldol Condensation,132.042258736
539_1,C(CC(C(CO)O)=O)=O,1,Knoevenagel H,132.042258736
541_0,C(C(C(C(C=O)C(CO)=O)O)O)=O,1,Aldol Condensation,190.04773804
541_1,C(C(C(C(C=O)C(CO)=O)O)O)=O,1,Knoevenagel C,190.04773804
543_0,C(CC(C(C(C(C=O)O)O)O)=O)=O,1,Aldol Condensation,190.04773804
543_1,C(CC(C(C(C(C=O)O)O)O)=O)=O,1,Knoevenagel H,190.04773804
545_0,C(C(C(CO)=O)C(CO)(C)O)=O,1,Aldol Condensation,176.068473484
545_1,C(C(C(CO)=O)C(CO)(C)O)=O,1,Knoevenagel C,176.068473484
547_0,C(CC(C(C(CO)(C)O)O)=O)=O,1,Aldol Condensation,176.068473484
547_1,C(CC(C(C(CO)(C)O)O)=O)=O,1,Knoevenagel H,176.068473484
549_0,C(CO)(CC(CC(CO)=O)O)=O,1,Aldol Condensation,176.068473484
551_0,C(CC(CO)(CC(CO)=O)O)=O,1,Aldol Condensation,176.068473484
553_0,C(C)(C(C(CC(CO)=O)O)O)=O,1,Aldol Condensation,176.068473484
553_1,C(C)(C(C(CC(CO)=O)O)O)=O,1,Knoevenagel H,176.068473484
555_0,C(CC(CO)(C(C(C)=O)O)O)=O,1,Aldol Condensation,176.068473484
555_1,C(CC(CO)(C(C(C)=O)O)O)=O,1,Knoevenagel H,176.068473484
557_0,C(C(C(CO)=O)C(C)O)=O,1,Aldol Condensation,146.0579088
557_1,C(C(C(CO)=O)C(C)O)=O,1,Knoevenagel C,146.0579088
559_0,C(CC(C(C(C)O)O)=O)=O,1,Aldol Condensation,146.0579088
559_1,C(CC(C(C(C)O)O)=O)=O,1,Knoevenagel H,146.0579088
561_0,C(CC(CC(CO)=O)O)=O,1,Aldol Condensation,146.0579088
563_0,C(CC(CO)(CC=O)O)=O,1,Aldol Condensation,146.0579088
565_0,C(C(C(CC(C=O)O)=O)O)=O,1,Aldol Condensation,160.037173356
567_0,C(C(C(CCO)=O)O)=O,1,Aldol Condensation,132.042258736
569_0,C(CC(C(C=O)O)O)(C(C=O)O)=O,1,Aldol Condensation,190.04773804
571_0,C(C(C(CC(CO)(C)O)=O)O)=O,1,Aldol Condensation,176.068473484
572_0,C(C)(C(C(CC(CO)=O)O)O)=O,1,Aldol Condensation,176.068473484
574_0,C(C(C(C)(CC(CO)=O)O)O)=O,1,Aldol Condensation,176.068473484
576_0,C(C)(C(C(C(C(C)=O)O)O)O)=O,1,Aldol Condensation,176.068473484
576_1,C(C)(C(C(C(C(C)=O)O)O)O)=O,1,Knoevenagel H,176.068473484
578_0,C(C(C(C)(C(C(C)=O)O)O)O)=O,1,Aldol Condensation,176.068473484
578_1,C(C(C(C)(C(C(C)=O)O)O)O)=O,1,Knoevenagel H,176.068473484
580_0,C(C(C(CC(C)O)=O)O)=O,1,Aldol Condensation,146.0579088
582_0,C(CC(C(C(C)=O)O)O)=O,1,Aldol Condensation,146.0579088
584_0,C(CC(C)(C(C=O)O)O)=O,1,Aldol Condensation,146.0579088
585_0,C(CC(C=O)O)(C(CO)O)=O,1,Aldol Condensation,162.05282342
587_0,C(C(C(C(CO)=O)C(C=O)O)O)=O,1,Aldol Condensation,190.04773804
587_1,C(C(C(C(CO)=O)C(C=O)O)O)=O,1,Knoevenagel C,190.04773804
589_0,C(C(C(C(CC(C=O)O)=O)O)O)=O,1,Aldol Condensation,190.04773804
589_1,C(C(C(C(CC(C=O)O)=O)O)O)=O,1,Knoevenagel H,190.04773804
591_0,C(C(C(C(C=O)=O)CO)O)=O,1,Aldol Condensation,160.037173356
591_1,C(C(C(C(C=O)=O)CO)O)=O,1,Knoevenagel C,160.037173356
592_0,C(C(C(C=O)O)O)(CCO)=O,1,Aldol Condensation,162.05282342
592_1,C(C(C(C=O)O)O)(CCO)=O,1,Knoevenagel H,162.05282342
594_0,C(CO)(C(CO)C(C=O)O)=O,1,Aldol Condensation,162.05282342
594_1,C(CO)(C(CO)C(C=O)O)=O,1,Knoevenagel C,162.05282342
595_0,C(C(C(C(CC(C=O)O)=O)O)O)=O,1,Aldol Condensation,190.04773804
596_0,C(C(CC(CO)=O)O)=O,1,Aldol Condensation,132.042258736
597_0,C(C(C(C(C)=O)O)O)=O,1,Aldol Condensation,132.042258736
597_1,C(C(C(C(C)=O)O)O)=O,1,Knoevenagel H,132.042258736
599_0,C(C(C(C=O)C(C=O)O)O)=O,1,Aldol Condensation,160.037173356
599_1,C(C(C(C=O)C(C=O)O)O)=O,1,Knoevenagel C,160.037173356
600_0,C(CC(C=O)O)=O,1,Aldol Condensation,102.031694052
602_0,C(C(C(C=O)O)O)(C(CO)O)=O,1,Aldol Condensation,178.04773804
602_1,C(C(C(C=O)O)O)(C(CO)O)=O,1,Knoevenagel H,178.04773804
604_0,C(C(CO)O)(CCO)=O,1,Aldol Condensation,134.0579088
606_0,C(C(CO)O)(CC(C(C=O)O)O)=O,1,Aldol Condensation,192.063388104
608_0,C(C(CO)O)(CC(CO)(C)O)=O,1,Aldol Condensation,178.084123548
610_0,C(CO)(CC(C)(C(CO)O)O)=O,1,Aldol Condensation,178.084123548
612_0,C(C)(C(C(C)(C(CO)O)O)O)=O,1,Aldol Condensation,178.084123548
612_1,C(C)(C(C(C)(C(CO)O)O)O)=O,1,Knoevenagel H,178.084123548
614_0,C(C(CO)O)(CC(C)O)=O,1,Aldol Condensation,148.073558864
616_0,C(CC(C)(C(CO)O)O)=O,1,Aldol Condensation,148.073558864
617_0,C(CO)(C(CO)C(C=O)O)=O,1,Aldol Condensation,162.05282342
617_1,C(CO)(C(CO)C(C=O)O)=O,1,Knoevenagel C,162.05282342
618_0,C(CC(C=O)O)(C(CO)O)=O,1,Aldol Condensation,162.05282342
618_1,C(CC(C=O)O)(C(CO)O)=O,1,Knoevenagel H,162.05282342
620_0,C(CO)(C(C(C)O)C(C=O)O)=O,1,Aldol Condensation,176.068473484
620_1,C(CO)(C(C(C)O)C(C=O)O)=O,1,Knoevenagel C,176.068473484
622_0,C(CC(C=O)O)(C(C(C)O)O)=O,1,Aldol Condensation,176.068473484
622_1,C(CC(C=O)O)(C(C(C)O)O)=O,1,Knoevenagel H,176.068473484
624_0,C(CC(C(CC(CO)=O)O)O)=O,1,Aldol Condensation,176.068473484
626_0,C(CC(CO)(CC(C=O)O)O)=O,1,Aldol Condensation,176.068473484
628_0,C(C(C(CO)CO)=O)=O,1,Aldol Condensation,132.042258736
628_1,C(C(C(CO)CO)=O)=O,1,Knoevenagel C,132.042258736
629_0,C(C(CO)O)(CCO)=O,1,Aldol Condensation,134.0579088
629_1,C(C(CO)O)(CCO)=O,1,Knoevenagel H,134.0579088
631_0,C(CO)(C(CO)CO)=O,1,Aldol Condensation,134.0579088
631_1,C(CO)(C(CO)CO)=O,1,Knoevenagel C,134.0579088
632_0,C(C(C(C=O)O)O)(CCO)=O,1,Aldol Condensation,162.05282342
633_0,C(CO)(CCO)=O,1,Aldol Condensation,104.047344116
634_0,C(C)(C(CO)O)=O,1,Aldol Condensation,104.047344116
634_1,C(C)(C(CO)O)=O,1,Knoevenagel H,104.047344116
636_0,C(C(CO)C(C=O)O)=O,1,Aldol Condensation,132.042258736
636_1,C(C(CO)C(C=O)O)=O,1,Knoevenagel C,132.042258736
638_0,C(CCO)=O,1,Aldol Condensation,74.036779432
640_0,C(C(CO)O)(C(CO)O)=O,1,Aldol Condensation,150.05282342
640_1,C(C(CO)O)(C(CO)O)=O,1,Knoevenagel H,150.05282342
642_0,C(C(CO)C(C(C(CO)O)=O)O)=O,1,Aldol Condensation,192.063388104
642_1,C(C(CO)C(C(C(CO)O)=O)O)=O,1,Knoevenagel C,192.063388104
644_0,C(C(C(CO)O)=O)(CC(CO)O)=O,1,Aldol Condensation,192.063388104
644_1,C(C(C(CO)O)=O)(CC(CO)O)=O,1,Knoevenagel H,192.063388104
646_0,C(C(CO)=O)(C(CO)C(CO)O)=O,1,Aldol Condensation,192.063388104
646_1,C(C(CO)=O)(C(CO)C(CO)O)=O,1,Knoevenagel C,192.063388104
648_0,C(C(CO)O)(CC(C(CO)O)=O)=O,1,Aldol Condensation,192.063388104
648_1,C(C(CO)O)(CC(C(CO)O)=O)=O,1,Knoevenagel H,192.063388104
650_0,C(C(CO)O)(C(C(CO)=O)CO)=O,1,Aldol Condensation,192.063388104
650_1,C(C(CO)O)(C(C(CO)=O)CO)=O,1,Knoevenagel C,192.063388104
652_0,C(C(CC(C(C(CO)O)=O)O)O)=O,1,Aldol Condensation,192.063388104
652_1,C(C(CC(C(C(CO)O)=O)O)O)=O,1,Knoevenagel H,192.063388104
654_0,C(CCO)(C(C(C(CO)O)=O)O)=O,1,Aldol Condensation,192.063388104
654_1,C(CCO)(C(C(C(CO)O)=O)O)=O,1,Knoevenagel H,192.063388104
656_0,C(C(CO)CO)(C(C(CO)=O)O)=O,1,Aldol Condensation,192.063388104
656_1,C(C(CO)CO)(C(C(CO)=O)O)=O,1,Knoevenagel C,192.063388104
658_0,C(CC(C(C(CO)O)=O)O)(CO)=O,1,Aldol Condensation,192.063388104
658_1,C(CC(C(C(CO)O)=O)O)(CO)=O,1,Knoevenagel H,192.063388104
660_0,C(CO)(C(CO)C(C(CO)=O)O)=O,1,Aldol Condensation,192.063388104
660_1,C(CO)(C(CO)C(C(CO)=O)O)=O,1,Knoevenagel C,192.063388104
662_0,C(CC(C(CO)=O)O)(C(CO)O)=O,1,Aldol Condensation,192.063388104
662_1,C(CC(C(CO)=O)O)(C(CO)O)=O,1,Knoevenagel H,192.063388104
663_0,C(C(C(C(C(CO)O)=O)O)O)(C)=O,1,Aldol Condensation,192.063388104
663_1,C(C(C(C(C(CO)O)=O)O)O)(C)=O,1,Knoevenagel H,192.063388104
664_0,C(C(C(C(CCO)=O)O)O)(CO)=O,1,Aldol Condensation,192.063388104
666_0,C(CC(C(C(C(CO)O)=O)O)O)=O,1,Aldol Condensation,192.063388104
666_1,C(CC(C(C(C(CO)O)=O)O)O)=O,1,Knoevenagel H,192.063388104
668_0,C(C(CO)C(C(C(CO)=O)O)O)=O,1,Aldol Condensation,192.063388104
668_1,C(C(CO)C(C(C(CO)=O)O)O)=O,1,Knoevenagel C,192.063388104
669_0,C(C(CO)O)(CC(C(CO)O)O)=O,1,Aldol Condensation,194.079038168
669_1,C(C(CO)O)(CC(C(CO)O)O)=O,1,Knoevenagel H,194.079038168
670_0,C(CO)(C(CO)C(C(CO)O)O)=O,1,Aldol Condensation,194.079038168
670_1,C(CO)(C(CO)C(C(CO)O)O)=O,1,Knoevenagel C,194.079038168
672_0,C(C(C(CO)O)O)(C(CO)CO)=O,1,Aldol Condensation,194.079038168
672_1,C(C(C(CO)O)O)(C(CO)CO)=O,1,Knoevenagel C,194.079038168
